-5.65687     -4.64354     25.2204
-5.52861     -4.83082     24.6205
-5.4472     -5.05821     24.0536
-5.41151     -5.32335     23.5243
-5.42033     -5.62471     23.0374
-5.47243     -5.96134     22.5976
-5.56664     -6.33263     22.21
-5.70188     -6.73809     21.8803
-5.87717     -7.177     21.6143
-6.09149     -7.64813     21.4188
-6.34377     -8.14933     21.301
-6.63267     -8.67716     21.2683
-6.95645     -9.22642     21.3287
-7.31274     -9.78974     21.49
-7.69829     -10.3571     21.7594
-8.10868     -10.9154     22.1429
-8.53809     -11.4485     22.644
-8.97899     -11.9369     23.2632
-9.42201     -12.3586     23.9961
-9.85588     -12.6898     24.8323
-10.2676     -12.9067     25.7545
-10.6426     -12.9876     26.7379
-10.966     -12.9155     27.7503
-11.2227     -12.6806     28.7533
-11.3992     -12.2833     29.7051
-11.4848     -11.7347     30.5638
-11.4726     -11.057     31.2914
-11.3603     -10.2819     31.8576
-11.151     -9.44715     32.2423
-10.8526     -8.59264     32.4379
-10.4777     -7.75652     32.4479
-10.0419     -6.97162     32.2861
-9.56267     -6.26321     31.9731
-9.05803     -5.64814     31.5337
-8.54524     -5.1352     30.9938
-8.03986     -4.72623     30.3786
-7.55515     -4.41789     29.7105
-7.1018     -4.2033     29.009
-6.68788     -4.07372     28.2902
-6.31907     -4.01974     27.567
-5.99897     -4.0323     26.8499
-5.72946     -4.10323     26.1472
-5.51111     -4.2256     25.4654
-5.34356     -4.3939     24.8103
-5.22581     -4.60395     24.1865
-5.15652     -4.85286     23.5986
-5.13421     -5.1388     23.0508
-5.15742     -5.46081     22.5475
-5.22481     -5.81856     22.0935
-5.33519     -6.2121     21.6939
-5.48758     -6.64155     21.3543
-5.68112     -7.10681     21.0811
-5.91503     -7.60719     20.8815
-6.18846     -8.14101     20.7633
-6.50038     -8.70516     20.7348
-6.84931     -9.29459     20.8051
-7.23311     -9.90174     20.9832
-7.64867     -10.516     21.2778
-8.09161     -11.1234     21.6962
-8.55591     -11.706     22.2435
-9.03363     -12.242     22.9211
-9.51465     -12.7063     23.7251
-9.98661     -13.0716     24.6451
-10.435     -13.3102     25.662
-10.8435     -13.3964     26.748
-11.195     -13.3101     27.8665
-11.4725     -13.0399     28.9733
-11.6605     -12.5862     30.0202
-11.7468     -11.9625     30.9589
-11.7235     -11.1956     31.7459
-11.5887     -10.3232     32.3474
-11.3463     -9.39005     32.7425
-11.006     -8.4426     32.9245
-10.5829     -7.52435     32.9005
-10.095     -6.67168     32.6889
-9.56273     -5.91142     32.3154
-9.00632     -5.26022     31.8097
-8.44497     -4.72527     31.2017
-7.89561     -4.30607     30.5195
-7.3723     -3.99657     29.7876
-6.88605     -3.78727     29.0266
-6.44487     -3.66708     28.2528
-6.05408     -3.62471     27.4791
-5.71674     -3.64963     26.7157
-5.43411     -3.73269     25.9701
-5.20611     -3.86636     25.2484
-5.03174     -4.0448     24.5555
-4.90945     -4.26381     23.8958
-4.83743     -4.52066     23.2731
-4.81382     -4.81385     22.6913
-4.8369     -5.14287     22.1544
-4.90516     -5.50798     21.6668
-5.01738     -5.90988     21.2333
-5.17264     -6.34951     20.8597
-5.37025     -6.82764     20.5522
-5.60971     -7.34457     20.3181
-5.89055     -7.89971     20.1656
-6.21223     -8.4911     20.104
-6.57384     -9.11484     20.1432
-6.9739     -9.76449     20.2937
-7.41003     -10.4304     20.5661
-7.87852     -11.0989     20.9702
-8.37403     -11.7522     21.514
-8.88909     -12.3674     22.2023
-9.41378     -12.9175     23.0347
-9.93553     -13.3714     24.0037
-10.439     -13.6965     25.0927
-10.9065     -13.8609     26.2747
-11.3186     -13.8373     27.5114
-11.6555     -13.6074     28.7549
-11.8983     -13.1658     29.95
-12.0311     -12.5226     31.0395
-12.043     -11.7046     31.9701
-11.9292     -10.7529     32.6984
-11.6922     -9.71877     33.1957
-11.3415     -8.65726     33.4509
-10.8931     -7.62091     33.4698
-10.3673     -6.65426     33.2724
-9.78708     -5.79043     32.8887
-9.17602     -5.04997     32.3535
-8.55633     -4.44169     31.7022
-7.94766     -3.96483     30.9677
-7.36631     -3.61174     30.1787
-6.82489     -3.37062     29.3585
-6.33249     -3.22779     28.5255
-5.89496     -3.16946     27.6937
-5.51551     -3.18288     26.8735
-5.19524     -3.25703     26.0727
-4.9337     -3.38291     25.297
-4.72939     -3.55365     24.551
-4.58021     -3.76433     23.8383
-4.48382     -4.01179     23.1622
-4.43784     -4.2944     22.526
-4.44011     -4.61178     21.9331
-4.48879     -4.96452     21.387
-4.58242     -5.3539     20.8922
-4.71996     -5.78165     20.4534
-4.90078     -6.24965     20.0766
-5.12457     -6.75958     19.7686
-5.39129     -7.31258     19.5372
-5.70097     -7.90879     19.3916
-6.05358     -8.54682     19.3422
-6.44873     -9.22309     19.4004
-6.8854     -9.93108     19.5787
-7.36154     -10.6605     19.8897
-7.87364     -11.3966     20.3457
-8.41622     -12.119     20.957
-8.98135     -12.8016     21.7305
-9.55813     -13.4127     22.6669
-10.1324     -13.9156     23.7589
-10.6867     -14.2711     24.9879
-11.2005     -14.4409     26.3224
-11.651     -14.3922     27.7171
-12.0151     -14.1032     29.1146
-12.2706     -13.5687     30.4486
-12.3993     -12.8031     31.6512
-12.3889     -11.8413     32.6599
-12.235     -10.7358     33.4261
-11.942     -9.5499     33.9202
-11.523     -8.35008     34.135
-10.9979     -7.19737     34.0834
-10.3918     -6.14108     33.7948
-9.73194     -5.21531     33.3084
-9.04558     -4.43847     32.6672
-8.35759     -3.8152     31.9127
-7.68927     -3.33964     31.082
-7.05761     -2.999     30.2056
-6.47515     -2.7769     29.3075
-5.95031     -2.65595     28.4055
-5.48794     -2.61957     27.5128
-5.09006     -2.65308     26.6383
-4.75651     -2.74427     25.7886
-4.48565     -2.88354     24.9681
-4.27492     -3.0638     24.1802
-4.12127     -3.28026     23.4274
-4.02158     -3.5301     22.7123
-3.97289     -3.81217     22.0372
-3.97257     -4.12669     21.4046
-4.0185     -4.47497     20.8177
-4.10908     -4.85912     20.28
-4.24326     -5.28182     19.7959
-4.42056     -5.74605     19.3706
-4.64098     -6.25481     19.0106
-4.9049     -6.8108     18.7234
-5.213     -7.416     18.5182
-5.56605     -8.07117     18.4056
-5.9647     -8.77521     18.3978
-6.40917     -9.52435     18.5088
-6.89889     -10.3112     18.7536
-7.432     -11.1238     19.1479
-8.00484     -11.9441     19.7068
-8.61127     -12.7476     20.4434
-9.24206     -13.5019     21.3663
-9.88421     -14.1674     22.4764
-10.5206     -14.6988     23.7637
-11.1299     -15.0473     25.2036
-11.6869     -15.1665     26.7548
-12.1643     -15.0185     28.3582
-12.5341     -14.5814     29.9401
-12.7707     -13.8561     31.4177
-12.8542     -12.8699     32.709
-12.7732     -11.6755     33.7433
-12.5264     -10.3453     34.4713
-12.1239     -8.96106     34.8707
-11.5857     -7.60272     34.9472
-10.9392     -6.33819     34.7305
-10.2164     -5.21686     34.2658
-9.45018     -4.2675     33.6061
-8.67138     -3.49995     32.8041
-7.90688     -2.90907     31.9067
-7.17832     -2.47974     30.9531
-6.50176     -2.19139     29.9731
-5.888     -2.02172     28.9887
-5.34327     -1.94926     28.0152
-4.87011     -1.95494     27.0627
-4.46825     -2.0228     26.1375
-4.13549     -2.14026     25.2439
-3.86841     -2.2979     24.3842
-3.66294     -2.4892     23.5603
-3.51489     -2.71012     22.7733
-3.42023     -2.95869     22.0246
-3.37532     -3.23464     21.3154
-3.37711     -3.53909     20.6475
-3.42323     -3.87426     20.023
-3.51198     -4.24322     19.4446
-3.6424     -4.64968     18.9158
-3.81419     -5.09782     18.4411
-4.0277     -5.59202     18.0259
-4.28387     -6.13667     17.6772
-4.58407     -6.73582     17.4035
-4.93     -7.39277     17.215
-5.32351     -8.10951     17.1242
-5.76633     -8.88596     17.1455
-6.25971     -9.719     17.2956
-6.80403     -10.6013     17.5935
-7.3982     -11.5197     18.0589
-8.03895     -12.4539     18.712
-8.72001     -13.3747     19.5708
-9.43123     -14.243     20.6483
-10.1577     -15.0095     21.9481
-10.879     -15.6165     23.46
-11.5694     -16.0018     25.1546
-12.1977     -16.1053     26.9801
-12.7299     -15.8788     28.8607
-13.1311     -15.2964     30.7008
-13.37     -14.3638     32.3944
-13.423     -13.1229     33.8383
-13.2782     -11.6491     34.9482
-12.9374     -10.0411     35.6713
-12.417     -8.40577     35.9932
-11.7453     -6.84148     35.9358
-10.9591     -5.42578     35.5492
-10.099     -4.20867     34.8991
-9.2048     -3.21256     34.0551
-8.31227     -2.43683     33.0816
-7.4508     -1.86468     32.0321
-6.64264     -1.47002     30.9475
-5.90297     -1.2232     29.8572
-5.24076     -1.0951     28.7806
-4.65983     -1.05954     27.7299
-4.16012     -1.09447     26.712
-3.73885     -1.18233     25.7303
-3.39145     -1.30981     24.7864
-3.11244     -1.46739     23.8807
-2.896     -1.64879     23.0129
-2.73644     -1.85038     22.1828
-2.62853     -2.07064     21.3901
-2.56767     -2.3098     20.6349
-2.55003     -2.56939     19.9174
-2.57262     -2.85207     19.2384
-2.6333     -3.16134     18.599
-2.73074     -3.50142     18.0009
-2.86447     -3.87714     17.4467
-3.03476     -4.29384     16.9396
-3.24265     -4.75726     16.4841
-3.48982     -5.27342     16.0858
-3.77859     -5.84845     15.7521
-4.1118     -6.48829     15.4921
-4.49267     -7.19835     15.3173
-4.92467     -7.98285     15.2421
-5.41123     -8.84402     15.2836
-5.95541     -9.78087     15.4625
-6.55939     -10.7877     15.8026
-7.22377     -11.852     16.3304
-7.94672     -12.9521     17.0741
-8.72287     -14.0549     18.0609
-9.54197     -15.1132     19.3134
-10.3876     -16.0649     20.8437
-11.2359     -16.834     22.6466
-12.0551     -17.3352     24.691
-12.8057     -17.4836     26.9136
-13.4428     -17.2086     29.216
-13.9201     -16.4707     31.4691
-14.1952     -15.277     33.5271
-14.2365     -13.688     35.249
-14.0288     -11.814     36.5232
-13.5771     -9.79679     37.2879
-12.9061     -7.78496     37.5384
-12.0566     -5.90825     37.322
-11.0795     -4.26018     36.7211
-10.0286     -2.89176     35.8334
-8.95429     -1.81518     34.7543
-7.89963     -1.01363     33.5647
-6.89787     -0.45267     32.3268
-5.97218     -0.0902114     31.0838
-5.13655     0.116262     29.8631
-4.39736     0.205346     28.6804
-3.75512     0.209639     27.5431
-3.20619     0.1552     26.4536
-2.74428     0.0619096     25.4114
-2.36159     -0.0557416     24.4148
-2.0497     -0.187719     23.4614
-1.80026     -0.327533     22.5487
-1.60537     -0.471439     21.6745
-1.45784     -0.617757     20.8368
-1.35141     -0.76635     20.034
-1.28071     -0.918204     19.2647
-1.24135     -1.07514     18.5278
-1.22983     -1.2396     17.8223
-1.24354     -1.4145     17.1475
-1.28065     -1.6032     16.5031
-1.34007     -1.80941     15.8889
-1.42143     -2.03725     15.3049
-1.52501     -2.29124     14.7516
-1.6517     -2.57638     14.23
-1.80302     -2.8982     13.7415
-1.98106     -3.26283     13.2883
-2.18855     -3.67703     12.8735
-2.42882     -4.14828     12.5015
-2.70581     -4.68471     12.1779
-3.02412     -5.2951     11.9104
-3.38894     -5.98868     11.7093
-3.80605     -6.77477     11.5875
-4.2817     -7.66222     11.5622
-4.8224     -8.65846     11.6548
-5.43461     -9.76799     11.8924
-6.12419     -10.9903     12.3081
-6.89557     -12.3167     12.9411
-7.75055     -13.7266     13.8364
-8.68664     -15.1822     15.042
-9.69495     -16.6237     16.6039
-10.7576     -17.9644     18.5576
-11.845     -19.0893     20.9155
-12.9141     -19.8603     23.6504
-13.9075     -20.1305     26.6794
-14.7565     -19.7705     29.8542
-15.387     -18.7033     32.965
-15.7305     -16.9374     35.7669
-15.7364     -14.5843     38.0252
-15.3835     -11.8468     39.5674
-14.6861     -8.97785     40.3219
-13.6919     -6.22468     40.3263
-12.4729     -3.7797     39.7041
-11.1123     -1.75537     38.6231
-9.69166     -0.185307     37.2532
-8.28133     0.956815     35.7386
-6.93533     1.7326     34.185
-5.69042     2.21733     32.6603
-4.56769     2.4852     31.202
-3.57556     2.60131     29.8263
-2.71305     2.61866     28.5364
-1.9728     2.57816     27.3283
-1.34358     2.51008     26.195
-0.812109     2.43608     25.129
-0.364475     2.37113     24.1231
0.0130271     2.32525     23.1714
0.333324     2.30498     22.2689
0.608272     2.31451     21.4118
0.848541     2.35649     20.5974
1.06362     2.43279     19.8235
1.26191     2.5449     19.0888
1.45084     2.69434     18.3926
1.63705     2.88291     17.7347
1.8265     3.11284     17.1156
2.02471     3.38699     16.5365
2.23686     3.70883     15.9992
2.46795     4.08256     15.5066
2.72289     4.51309     15.0625
3.00667     5.00594     14.6723
3.32439     5.56716     14.3429
3.68128     6.2031     14.0835
4.08275     6.92002     13.9056
4.53428     7.7235     13.8241
5.04128     8.61764     13.8571
5.60877     9.60375     14.027
6.24098     10.6787     14.3605
6.94065     11.8324     14.8884
7.70809     13.0453     15.6449
8.53993     14.2846     16.665
9.42759     15.5013     17.9811
10.3555     16.6272     19.6161
11.2994     17.5749     21.5749
12.225     18.2419     23.8338
13.0881     18.5203     26.3301
13.8361     18.3142     28.9554
14.4126     17.5618     31.559
14.7644     16.2579     33.9623
14.8495     14.4667     35.987
14.6461     12.3191     37.4887
14.1567     9.99105     38.3856
13.4097     7.66899     38.6712
12.4536     5.51532     38.4069
11.3499     3.64419     37.6996
10.1632     2.11366     36.6735
8.95367     0.932053     35.4467
7.77145     0.0720297     34.1163
6.6543     -0.513772     32.7536
5.62748     -0.87984     31.4054
4.70519     -1.07906     30.099
3.8927     -1.15793     28.8479
3.18866     -1.15464     27.6564
2.58718     -1.09904     26.5241
2.07959     -1.01343     25.4479
1.65578     -0.913856     24.4237
1.30519     -0.811349     23.4473
1.01747     -0.713136     22.5149
0.782919     -0.62362     21.6233
0.592738     -0.545191     20.7696
0.439115     -0.478857     19.9513
0.315256     -0.424728     19.1665
0.215341     -0.38237     18.4134
0.134446     -0.351063     17.6905
0.0684389     -0.329981     16.9963
0.0138814     -0.318317     16.3297
-0.0320812     -0.31536     15.6895
-0.071817     -0.320548     15.0745
-0.107298     -0.333498     14.4839
-0.140183     -0.354025     13.9166
-0.171887     -0.382149     13.3717
-0.203648     -0.41811     12.8485
-0.23658     -0.462366     12.3462
-0.271722     -0.515613     11.8639
-0.310082     -0.578791     11.401
-0.352678     -0.65311     10.957
-0.400577     -0.740072     10.5312
-0.454927     -0.841504     10.1233
-0.516996     -0.959604     9.73274
-0.588214     -1.09699     9.35946
-0.670207     -1.25675     9.00335
-0.764846     -1.44255     8.66455
-0.874293     -1.65868     8.34348
-1.00106     -1.91017     8.04091
-1.14807     -2.2029     7.75808
-1.31873     -2.54372     7.49689
-1.51699     -2.94057     7.26004
-1.74745     -3.40264     7.05142
-2.01545     -3.94042     6.87641
-2.32714     -4.56584     6.74245
-2.68957     -5.29218     6.65971
-3.11075     -6.13396     6.642
-3.59968     -7.1065     6.70792
-4.16622     -8.22505     6.88227
-4.82091     -9.50326     7.19777
-5.57445     -10.9507     7.69684
-6.43688     -12.5687     8.43333
-7.4161     -14.3447     9.47337
-8.51566     -16.2438     10.8943
-9.73156     -18.1982     12.7797
-11.0479     -20.0955     15.2086
-12.4314     -21.7702     18.2344
-13.8268     -23.0036     21.8553
-15.1531     -23.5424     25.9776
-16.3052     -23.1444     30.3849
-17.1642     -21.6503     34.7356
-17.616     -19.0595     38.6084
-17.5766     -15.5735     41.5986
-17.0152     -11.5691     43.4326
-15.9644     -7.50099     44.0449
-14.5138     -3.7771     43.5777
-12.7883     -0.667304     42.3082
-10.921     1.72231     40.5509
-9.03125     3.41904     38.5793
-7.21175     4.52908     36.5897
-5.52489     5.18741     34.6996
-4.00564     5.52462     32.9643
-2.66724     5.65085     31.3988
-1.5075     5.65147     29.9954
-0.514331     5.58897     28.737
0.329992     5.50714     27.6038
1.04577     5.43563     26.5777
1.65382     5.3938     25.6437
2.17423     5.39386     24.7906
2.62561     5.44316     24.0101
3.02476     5.54583     23.2972
3.38656     5.70399     22.649
3.72401     5.9185     22.0649
4.04837     6.18946     21.5457
4.3693     6.51651     21.094
4.69505     6.89887     20.7139
5.03256     7.3353     20.4106
5.38759     7.82384     20.1909
5.76478     8.36154     20.0628
6.16757     8.94389     20.0352
6.59818     9.56432     20.1183
7.05742     10.2135     20.3225
7.5444     10.8785     20.6582
8.05633     11.5424     21.1348
8.58808     12.1834     21.7588
9.13187     12.7752     22.533
9.67702     13.287     23.4535
10.2098     13.685     24.5084
10.7136     13.9347     25.6751
11.1695     14.0045     26.9198
11.5572     13.8699     28.1974
11.8568     13.518     29.4537
12.0501     12.9509     30.6295
12.1232     12.1883     31.6665
12.0681     11.2663     32.5139
11.8837     10.2342     33.1345
11.5767     9.14816     33.5082
11.1607     8.06502     33.6334
10.6552     7.03535     33.5252
10.0828     6.09901     33.211
9.46817     5.28288     32.7255
8.83492     4.60091     32.1059
8.20468     4.05595     31.3878
7.59581     3.6424     30.6029
7.02288     3.34923     29.7775
6.4967     3.16257     28.9325
6.02453     3.06779     28.0839
5.61065     3.05097     27.2436
5.2569     3.0998     26.4204
4.96328     3.20404     25.6206
4.72854     3.35564     24.8492
4.55064     3.5487     24.1099
4.42712     3.77923     23.4059
4.35544     4.04497     22.7403
4.33322     4.34504     22.1163
4.35835     4.67973     21.5371
4.42914     5.05018     21.0066
4.54432     5.45813     20.5292
4.70308     5.90564     20.1102
4.90501     6.39481     19.7559
5.15004     6.92743     19.4734
5.4383     7.50455     19.2713
5.76997     8.12606     19.1595
6.14508     8.79004     19.1491
6.56321     9.49208     19.2523
7.02317     10.2244     19.4823
7.52255     10.9752     19.8524
8.05727     11.7273     20.3749
8.62104     12.4579     21.0598
9.20479     13.1378     21.9129
9.79626     13.7321     22.9328
10.3797     14.2013     24.1084
10.9358     14.5042     25.4162
11.4424     14.6018     26.8185
11.8754     14.4632     28.2635
12.2109     14.0711     29.6872
12.4268     13.4271     31.0191
12.5063     12.5542     32.189
12.4393     11.4967     33.1363
12.2247     10.3147     33.8173
11.8705     9.07729     34.2104
11.3935     7.85261     34.3172
10.8169     6.70022     34.1592
10.168     5.66525     33.7724
9.47559     4.77613     33.2006
8.76697     4.04533     32.4888
8.06658     3.47213     31.6785
7.3946     3.04644     30.8055
6.76653     2.75256     29.8982
6.19334     2.57236     28.9786
5.68191     2.48769     28.0623
5.23575     2.48192     27.1607
4.85568     2.54075     26.2814
4.54066     2.65265     25.4298
4.28835     2.80879     24.6094
4.09571     3.00289     23.8232
3.95939     3.23091     23.0732
3.8761     3.49075     22.3618
3.84284     3.78188     21.691
3.85704     4.10507     21.0634
3.91667     4.4621     20.482
4.02029     4.85551     19.9505
4.16706     5.28835     19.4732
4.35668     5.76393     19.0557
4.58938     6.28552     18.7045
4.86578     6.85605     18.4277
5.18679     7.47768     18.2346
5.55337     8.15125     18.1365
5.96637     8.87563     18.1463
6.42616     9.64682     18.2785
6.93222     10.457     18.5492
7.48268     11.2933     18.9748
8.07373     12.1366     19.5714
8.69889     12.9606     20.3527
9.34834     13.7307     21.3273
10.0083     14.4047     22.4957
10.6604     14.9343     23.8464
11.2821     15.268     25.3521
11.8468     15.3574     26.9675
12.3254     15.1639     28.6285
12.6889     14.667     30.2558
12.9109     13.8714     31.7616
12.9717     12.8097     33.0606
12.8606     11.5415     34.0812
12.5782     10.1457     34.7759
12.1368     8.70944     35.1267
11.559     7.31539     35.1452
10.8746     6.03184     34.8668
10.1177     4.90639     34.3421
9.3224     3.96466     33.6276
8.52027     3.2128     32.778
7.73824     2.64219     31.8411
6.99755     2.23476     30.8554
6.31358     1.96779     29.85
5.6963     1.81753     28.8458
5.15106     1.76172     27.8567
4.67955     1.78091     26.8918
4.28077     1.85914     25.9568
3.95189     1.98396     25.0549
3.68897     2.14625     24.1881
3.48756     2.3398     23.3577
3.34317     2.56089     22.5646
3.25154     2.80787     21.8097
3.20891     3.08075     21.0941
3.21216     3.38091     20.4193
3.25885     3.71081     19.7871
3.34731     4.07375     19.2001
3.4766     4.47369     18.6614
3.64648     4.91507     18.1753
3.85743     5.4026     17.747
4.11048     5.94107     17.3832
4.4072     6.53502     17.092
4.74952     7.18839     16.8836
5.13958     7.90398     16.77
5.5795     8.68271     16.7659
6.07103     9.52271     16.8881
6.61515     10.4181     17.156
7.2115     11.3573     17.5904
7.85767     12.3218     18.213
8.5484     13.2839     19.0443
9.27453     14.2054     20.1005
10.0221     15.0374     21.3895
10.7716     15.7207     22.9059
11.4973     16.1895     24.6253
12.1679     16.3779     26.4996
12.7479     16.2298     28.455
13.2002     15.71     30.3945
13.4902     14.8155     32.2062
13.5903     13.5819     33.7779
13.4846     12.0825     35.0138
13.1718     10.4193     35.8497
12.6661     8.70643     36.2623
11.9952     7.05212     36.2689
11.1969     5.54387     35.9193
10.3138     4.23987     35.2825
9.38852     3.16791     34.4333
8.45957     2.32988     33.4418
7.55907     1.70912     32.3666
6.71143     1.27813     31.2528
5.93348     1.00504     30.1324
5.23521     0.858247     29.0266
4.62105     0.809235     27.9483
4.09113     0.833917     26.9046
3.64254     0.91304     25.8989
3.27044     1.03196     24.9326
2.96892     1.18014     24.0055
2.7317     1.35049     23.117
2.55256     1.53878     22.2665
2.42575     1.74305     21.4533
2.34618     1.96311     20.677
2.30954     2.2002     19.9373
2.31237     2.45667     19.2346
2.35212     2.73578     18.5693
2.42705     3.0415     17.9425
2.5363     3.37847     17.356
2.67981     3.75185     16.812
2.85827     4.16732     16.3139
3.07311     4.63098     15.8659
3.32644     5.14926     15.4737
3.62096     5.72875     15.1446
3.95994     6.376     14.8879
4.34706     7.09706     14.7154
4.78628     7.89698     14.6416
